"iso","sector","fuel","Unit","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
"usa","Commercial","coal","kt","70605.6219","69467.662495","59316.339289","52880.19698","43655.4892","37310.352779","36212.935968","32557.687122","24325.060365","22717.344792","18891.790596","18506.161964","16857.021957","16503.150588","14562.132564","12576.47139","12170.141564","12127.956543","10491.272526","9691.994796","9154.116488","7815.483368","8545.591773","7356.265188","7720.189533","8557.772188","7260.8501","6977.955828","7106.395824","8072.660981","7396.87392","5618.511284","6707.738006","7538.85016","7822.273536","8151.7190393","6688.5149963","6507.7984228","5868.4941849","6130.3257085","5370.5974002","5929.3775208","5508.4047416","5561.3581313","5623.3040844","5633.557679","5568.6344136","5825.633454","6340.6930497","4763.8363652","4732.5112038","4048.5979872","4286.2792201","4311.8393525","4062.0217966","5081.1488524","4785.7170202","3236.5247588","3498.1060603","3864.4642837","3538.3025321","3395.6616052","3078.3469134","2253.8463548","2150.7350082","2079.9067217","1657.2165591","1303.7001307","1169.6979289"
"usa","Commercial","gas","kt","6397.5012546375","7133.5988695125","8540.14861231875","9484.82561131875","9760.3747959375","10759.2566842688","11573.3784391313","13185.5830403063","14271.612117525","16034.7516769125","17935.3807333313","18765.1919251125","19806.7461389437","22194.538649325","23228.5213865512","25212.21354981","26476.40326464","29789.776126425","35927.3726721","38031.96451509","41283.5980284525","43945.8809834625","45969.8748940987","47598.4718206725","47121.7982557612","46506.50481792","45511.5875177512","48357.2559645","45375.5041708762","47103.1781975475","50549.7196190962","47605.2383307375","45988.8913755863","47599.895830935","44569.5123008362","46249.599291735","44609.71561326","42435.7021948125","44524.01838066","48833.7686640562","49794.6072110025","47960.6924578162","49945.0039491375","51302.6403700125","52226.7068597137","52888.543769985","55266.5438417925","57585.21822081","58618.46300688","54957.1502711962","55568.2777015275","57970.3635216563","55221.45700764","57216.8510592","58085.664795585","57051.49299003","54786.8046474","51737.91710535","54988.73310567","57537.0392780137","56806.810032","56405.1058358287","57307.5899598825","52681.16856576","60142.7815794487","63571.84607844","59004.0715153575","57230.3561251538","58550.0783660888"
"usa","Residential","coal","kt","57768.2361","56837.178405","52601.282011","48812.48952","43655.4892","38833.224321","39230.680632","38219.893578","29730.629335","30113.689608","26088.663204","26630.818436","24257.665743","23748.436212","20109.611636","17367.50811","16132.513236","16076.593557","13907.035674","12335.266104","11650.693712","9946.978832","8210.470527","5549.463212","4534.079567","4027.186912","3111.7929","2850.150972","2763.598376","2411.314319","1849.21848","1493.528316","1472.430294","1544.10184","1489.956864","1912.1311502","1886.5048798","1943.8884132","1752.9270635","1729.0655754","1427.6273105","1482.3443802","1209.1613712","1220.786227","1234.3841998","994.1566539","832.0954056","794.4044617","783.6812873","588.7891358","645.3426373","500.3879827","529.76538","587.977843","606.9693697","564.5716048","416.1491144","320.0957947","388.6786961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"usa","Residential","gas","kt","18256.1037246","22041.8931194438","27124.9763892187","29833.2159922125","31001.8675203562","34841.36518695","39066.3668493","42811.451995725","45988.0571575687","49923.8802416813","53572.1801394938","57077.3070279562","59751.8869948875","63982.0571587313","65758.6125190837","69458.67016956","71577.11548386","75968.9224171238","79105.69342872","81540.0924816975","86632.3150966087","88632.19704633","91092.0934357875","93554.6755231725","88533.7751544487","87096.80867328","89345.503246335","91564.361028","87483.1754276812","88788.0637396725","90093.7983541312","86646.148610805","82977.5942506875","84640.198294575","80262.0302980913","83465.9529100688","81307.82384361","78964.5602389875","79057.0552057387","84673.0678208625","87591.6083622825","80302.456817415","83388.5476538625","85848.7671601875","90460.4432328187","88561.91644419","88437.315315195","95568.286989735","90870.62246703","82821.214465815","86248.58819031","91008.0547050938","87166.8709023","88965.53664768","92793.876119595","88774.2485120925","88179.604324875","79806.82824177","86188.1041319025","89289.3083324287","87050.3297993438","86944.196357865","85612.6431204975","75511.95087744","89382.297553185","93303.86201703","85009.92694719","80073.6475486238","81501.7310527088"
