"iso","agg_fuel","sector","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"gbr","coal","Total","196088","191109.6","199136","208381.6","206552.8","190195.2","185420","193751.2","132486.4","169875.2","182575.2","188468","179222.4","123240.8","186334.4","174040.8","184404","174650.4","162052","159105.6","159004","170484.8","175666.4","185115.2","192125.6","180848","189585.6","198932.8","199745.6","200558.4","193446.4","190296.8","182270.4","189280.8","187452","197002.4","198932.8","205841.6","211124.8","210108.8","211124.8","217220.8","218643.2","220980","216306.4","205638.4","192430.4","199858","194879","194269","197114","190205","187564","177505","166430","167148","163746","156885","140931","122883","133371","117887","122213","123604","123977","120477","129379","123460","118386","110998","111475","77309","105386","114234","115894","111499","107581","108257","107514","100580","86756","81767","76942","72388.2988763156","64226","63152","55724","59930.9984292701","63850.4085444341","58553.8626769725","63022.5387281739","60449.6465876201","61852.3793260579","67594.1279539351","63028.9032075953","58385.0453593167","48718.1929778263","51324.1627336296","51507.2686919685","64042.3310307053","60205.9853428303","48500.2042358105","37611.7742842671","17889.1103129664"
